congress,chamber,rollnumber,icpsr,cast_code,prob
82,Senate,218,4747,7,
82,Senate,218,4834,7,
82,Senate,218,4922,1,
82,Senate,218,4949,7,
82,Senate,218,4979,1,
82,Senate,218,5009,1,
82,Senate,218,5122,7,
82,Senate,218,5158,1,
82,Senate,218,5213,1,
82,Senate,218,5240,1,
82,Senate,218,5343,1,
82,Senate,218,5452,1,
82,Senate,218,5591,7,
82,Senate,218,5739,1,
82,Senate,218,5767,7,
82,Senate,218,5913,1,
82,Senate,218,5944,7,
82,Senate,218,6021,7,
82,Senate,218,6107,1,
82,Senate,218,6132,7,
82,Senate,218,6137,1,
82,Senate,218,6151,1,
82,Senate,218,6242,1,
82,Senate,218,6293,7,
82,Senate,218,6346,7,
82,Senate,218,6525,7,
82,Senate,218,6597,7,
82,Senate,218,6613,1,
82,Senate,218,6796,1,
82,Senate,218,6820,1,
82,Senate,218,6856,1,
82,Senate,218,6939,1,
82,Senate,218,7020,1,
82,Senate,218,7070,1,
82,Senate,218,7229,7,
82,Senate,218,7958,1,
82,Senate,218,8138,1,
82,Senate,218,8185,7,
82,Senate,218,8270,7,
82,Senate,218,8337,1,
82,Senate,218,8593,1,
82,Senate,218,8635,1,
82,Senate,218,8666,1,
82,Senate,218,8708,7,
82,Senate,218,8764,1,
82,Senate,218,8883,1,
82,Senate,218,9152,7,
82,Senate,218,9374,1,
82,Senate,218,9401,1,
82,Senate,218,9561,1,
82,Senate,218,9865,7,
82,Senate,218,9930,1,
82,Senate,218,10110,7,
82,Senate,218,10163,1,
82,Senate,218,10450,1,
82,Senate,218,96738,1,
82,Senate,219,52,1,92.0
82,Senate,219,165,6,92.3
82,Senate,219,645,1,100.0
82,Senate,219,659,6,100.0
82,Senate,219,1021,1,100.0
82,Senate,219,1024,1,100.0
82,Senate,219,1027,1,100.0
82,Senate,219,1338,1,100.0
82,Senate,219,1341,1,100.0
82,Senate,219,1365,1,99.4
82,Senate,219,1395,1,100.0
82,Senate,219,1489,1,100.0
82,Senate,219,1510,3,100.0
82,Senate,219,1570,1,100.0
82,Senate,219,1678,6,90.7
82,Senate,219,1831,6,93.9
82,Senate,219,1986,6,85.4
82,Senate,219,2066,1,99.9
82,Senate,219,2609,1,100.0
82,Senate,219,2691,6,100.0
82,Senate,219,2745,3,95.6
82,Senate,219,2803,1,100.0
82,Senate,219,2822,1,81.5
82,Senate,219,2838,1,100.0
82,Senate,219,2901,1,51.9
82,Senate,219,3110,1,100.0
82,Senate,219,3206,3,99.7
82,Senate,219,3349,6,13.3
82,Senate,219,3388,6,98.0
82,Senate,219,3536,7,45.8
82,Senate,219,3603,6,50.9
82,Senate,219,3783,6,99.9
82,Senate,219,4227,6,93.6
82,Senate,219,4321,1,100.0
82,Senate,219,4328,6,99.9
82,Senate,219,4382,1,100.0
82,Senate,219,4418,6,91.5
82,Senate,219,4483,1,72.0
82,Senate,219,4520,1,80.4
82,Senate,219,4728,6,100.0
82,Senate,219,4747,7,84.7
82,Senate,219,4834,7,82.5
82,Senate,219,4922,1,100.0
82,Senate,219,4949,7,19.2
82,Senate,219,4979,6,93.6
82,Senate,219,5009,6,70.1
82,Senate,219,5122,7,99.9
82,Senate,219,5158,1,100.0
82,Senate,219,5213,6,85.4
82,Senate,219,5240,6,100.0
82,Senate,219,5343,1,100.0
82,Senate,219,5452,6,15.7
82,Senate,219,5591,6,100.0
82,Senate,219,5739,1,92.7
82,Senate,219,5767,3,24.0
82,Senate,219,5913,6,99.7
82,Senate,219,5944,3,100.0
82,Senate,219,6021,3,100.0
82,Senate,219,6107,1,39.5
82,Senate,219,6132,7,9.5
82,Senate,219,6137,1,100.0
82,Senate,219,6151,1,80.4
82,Senate,219,6242,6,92.2
82,Senate,219,6293,7,92.2
82,Senate,219,6346,5,100.0
82,Senate,219,6525,3,100.0
82,Senate,219,6597,5,97.2
82,Senate,219,6613,6,100.0
82,Senate,219,6796,1,100.0
82,Senate,219,6820,6,100.0
82,Senate,219,6856,6,99.7
82,Senate,219,6939,3,99.6
82,Senate,219,7020,1,57.0
82,Senate,219,7070,6,96.1
82,Senate,219,7229,6,99.1
82,Senate,219,7958,1,92.3
82,Senate,219,8138,6,22.5
82,Senate,219,8185,3,99.7
82,Senate,219,8270,1,100.0
82,Senate,219,8337,1,93.2
82,Senate,219,8593,1,30.9
82,Senate,219,8635,1,99.3
82,Senate,219,8666,1,97.1
82,Senate,219,8708,2,90.1
82,Senate,219,8764,6,83.0
82,Senate,219,8883,1,61.7
82,Senate,219,9152,2,100.0
82,Senate,219,9374,1,98.6
82,Senate,219,9401,1,90.3
82,Senate,219,9561,6,94.3
82,Senate,219,9865,3,100.0
82,Senate,219,9930,1,100.0
82,Senate,219,10110,1,99.7
82,Senate,219,10163,1,100.0
82,Senate,219,10450,1,99.6
82,Senate,219,96738,6,97.3
82,Senate,220,52,2,95.1
82,Senate,220,165,6,89.6
82,Senate,220,645,1,100.0
82,Senate,220,659,6,100.0
82,Senate,220,1021,2,100.0
82,Senate,220,1024,1,100.0
82,Senate,220,1027,1,100.0
82,Senate,220,1338,1,100.0
82,Senate,220,1341,1,100.0
82,Senate,220,1365,1,99.5
82,Senate,220,1395,1,100.0
82,Senate,220,1489,1,100.0
82,Senate,220,1510,1,100.0
82,Senate,220,1570,1,100.0
82,Senate,220,1678,6,88.0
82,Senate,220,1831,6,92.0
82,Senate,220,1986,6,82.4
82,Senate,220,2066,1,100.0
82,Senate,220,2609,3,100.0
82,Senate,220,2691,6,100.0
82,Senate,220,2745,3,97.6
82,Senate,220,2803,1,100.0
82,Senate,220,2822,1,83.2
82,Senate,220,2838,1,100.0
82,Senate,220,2901,1,54.9
82,Senate,220,3110,1,100.0
82,Senate,220,3206,1,99.9
82,Senate,220,3349,6,10.9
82,Senate,220,3388,6,97.7
82,Senate,220,3536,7,40.0
82,Senate,220,3603,6,45.0
82,Senate,220,3783,6,99.8
82,Senate,220,4227,6,91.5
82,Senate,220,4321,1,100.0
82,Senate,220,4328,6,99.9
82,Senate,220,4382,1,100.0
82,Senate,220,4418,6,90.0
82,Senate,220,4483,1,75.7
82,Senate,220,4520,1,83.3
82,Senate,220,4728,6,100.0
82,Senate,220,4747,6,80.5
82,Senate,220,4834,1,89.3
82,Senate,220,4922,1,100.0
82,Senate,220,4949,7,16.2
82,Senate,220,4979,6,91.9
82,Senate,220,5009,6,67.4
82,Senate,220,5122,7,99.9
82,Senate,220,5158,1,100.0
82,Senate,220,5213,6,82.8
82,Senate,220,5240,6,100.0
82,Senate,220,5343,1,100.0
82,Senate,220,5452,1,87.2
82,Senate,220,5591,6,100.0
82,Senate,220,5739,1,96.0
82,Senate,220,5767,2,26.9
82,Senate,220,5913,6,99.5
82,Senate,220,5944,1,100.0
82,Senate,220,6021,2,100.0
82,Senate,220,6107,1,42.8
82,Senate,220,6132,7,8.0
82,Senate,220,6137,1,100.0
82,Senate,220,6151,1,82.2
82,Senate,220,6242,6,90.6
82,Senate,220,6293,7,89.7
82,Senate,220,6346,5,100.0
82,Senate,220,6525,2,100.0
82,Senate,220,6597,5,96.1
82,Senate,220,6613,6,100.0
82,Senate,220,6796,1,100.0
82,Senate,220,6820,6,99.9
82,Senate,220,6856,6,99.5
82,Senate,220,6939,1,99.8
82,Senate,220,7020,1,64.5
82,Senate,220,7070,6,94.5
82,Senate,220,7229,6,98.4
82,Senate,220,7958,1,93.4
82,Senate,220,8138,5,20.6
82,Senate,220,8185,1,99.9
82,Senate,220,8270,1,100.0
82,Senate,220,8337,1,96.0
82,Senate,220,8593,1,34.7
82,Senate,220,8635,1,99.7
82,Senate,220,8666,1,98.3
82,Senate,220,8708,2,91.1
82,Senate,220,8764,6,80.4
82,Senate,220,8883,1,64.4
82,Senate,220,9152,1,100.0
82,Senate,220,9374,1,99.2
82,Senate,220,9401,2,94.2
82,Senate,220,9561,6,92.8
82,Senate,220,9865,3,100.0
82,Senate,220,9930,2,100.0
82,Senate,220,10110,1,99.8
82,Senate,220,10163,1,100.0
82,Senate,220,10450,1,99.7
82,Senate,220,96738,5,95.1
82,Senate,221,52,1,90.7
82,Senate,221,165,7,94.8
82,Senate,221,645,1,99.8
82,Senate,221,659,6,99.9
82,Senate,221,1021,2,99.3
82,Senate,221,1024,1,99.8
82,Senate,221,1027,1,99.9
82,Senate,221,1338,1,98.2
82,Senate,221,1341,1,99.3
82,Senate,221,1365,1,66.4
82,Senate,221,1395,1,98.0
82,Senate,221,1489,2,99.4
82,Senate,221,1510,1,97.7
82,Senate,221,1570,1,93.4
82,Senate,221,1678,6,96.2
82,Senate,221,1831,6,97.6
82,Senate,221,1986,6,96.3
82,Senate,221,2066,6,8.7
82,Senate,221,2609,1,99.8
82,Senate,221,2691,6,99.9
82,Senate,221,2745,1,97.6
82,Senate,221,2803,1,98.1
82,Senate,221,2822,7,76.9
82,Senate,221,2838,1,93.5
82,Senate,221,2901,6,90.0
82,Senate,221,3110,1,100.0
82,Senate,221,3206,1,99.7
82,Senate,221,3349,1,38.2
82,Senate,221,3388,6,99.6
82,Senate,221,3536,7,78.9
82,Senate,221,3603,1,19.0
82,Senate,221,3783,6,99.3
82,Senate,221,4227,6,96.8
82,Senate,221,4321,1,100.0
82,Senate,221,4328,6,99.4
82,Senate,221,4382,1,99.6
82,Senate,221,4418,6,98.5
82,Senate,221,4483,1,23.6
82,Senate,221,4520,6,71.4
82,Senate,221,4728,6,99.7
82,Senate,221,4747,6,91.8
82,Senate,221,4834,1,98.8
82,Senate,221,4922,7,99.3
82,Senate,221,4949,7,69.2
82,Senate,221,4979,6,98.0
82,Senate,221,5009,6,95.1
82,Senate,221,5122,5,99.9
82,Senate,221,5158,1,99.3
82,Senate,221,5213,6,97.1
82,Senate,221,5240,7,100.0
82,Senate,221,5343,1,99.1
82,Senate,221,5452,6,62.6
82,Senate,221,5591,6,100.0
82,Senate,221,5739,3,99.4
82,Senate,221,5767,6,95.9
82,Senate,221,5913,6,99.3
82,Senate,221,5944,6,12.2
82,Senate,221,6021,1,99.9
82,Senate,221,6107,6,92.7
82,Senate,221,6132,7,63.0
82,Senate,221,6137,1,96.1
82,Senate,221,6151,6,77.4
82,Senate,221,6242,6,98.4
82,Senate,221,6293,7,96.0
82,Senate,221,6346,5,97.8
82,Senate,221,6525,3,96.9
82,Senate,221,6597,7,98.4
82,Senate,221,6613,6,96.9
82,Senate,221,6796,1,96.1
82,Senate,221,6820,6,99.9
82,Senate,221,6856,6,99.6
82,Senate,221,6939,1,97.1
82,Senate,221,7020,1,40.5
82,Senate,221,7070,6,97.1
82,Senate,221,7229,6,95.3
82,Senate,221,7958,1,37.4
82,Senate,221,8138,5,79.5
82,Senate,221,8185,1,98.8
82,Senate,221,8270,1,98.1
82,Senate,221,8337,1,95.3
82,Senate,221,8593,6,93.5
82,Senate,221,8635,1,99.7
82,Senate,221,8666,1,93.0
82,Senate,221,8708,1,31.4
82,Senate,221,8764,6,96.9
82,Senate,221,8883,6,86.8
82,Senate,221,9152,1,100.0
82,Senate,221,9374,1,94.1
82,Senate,221,9401,1,96.4
82,Senate,221,9561,6,98.5
82,Senate,221,9865,2,98.9
82,Senate,221,9930,1,96.1
82,Senate,221,10110,1,97.5
82,Senate,221,10163,1,99.9
82,Senate,221,10450,6,18.5
82,Senate,221,96738,6,58.6
82,Senate,222,52,1,84.1
82,Senate,222,165,7,97.6
82,Senate,222,645,1,99.9
82,Senate,222,659,6,100.0
82,Senate,222,1021,2,99.1
82,Senate,222,1024,1,99.9
82,Senate,222,1027,1,99.9
82,Senate,222,1338,1,98.6
82,Senate,222,1341,1,99.4
82,Senate,222,1365,1,62.1
82,Senate,222,1395,1,98.0
82,Senate,222,1489,2,99.4
82,Senate,222,1510,1,96.8
82,Senate,222,1570,1,91.9
82,Senate,222,1678,7,98.2
82,Senate,222,1831,6,98.9
82,Senate,222,1986,6,98.0
82,Senate,222,2066,6,10.7
82,Senate,222,2609,1,99.8
82,Senate,222,2691,6,100.0
82,Senate,222,2745,1,95.1
82,Senate,222,2803,1,98.3
82,Senate,222,2822,7,81.1
82,Senate,222,2838,1,94.1
82,Senate,222,2901,6,92.7
82,Senate,222,3110,1,100.0
82,Senate,222,3206,7,99.4
82,Senate,222,3349,2,30.3
82,Senate,222,3388,6,99.8
82,Senate,222,3536,7,86.2
82,Senate,222,3603,7,87.9
82,Senate,222,3783,6,99.8
82,Senate,222,4227,6,98.5
82,Senate,222,4321,1,99.9
82,Senate,222,4328,6,99.8
82,Senate,222,4382,1,99.7
82,Senate,222,4418,6,99.2
82,Senate,222,4483,1,17.3
82,Senate,222,4520,6,78.1
82,Senate,222,4728,6,99.9
82,Senate,222,4747,6,95.9
82,Senate,222,4834,1,96.8
82,Senate,222,4922,7,99.6
82,Senate,222,4949,7,76.5
82,Senate,222,4979,6,99.1
82,Senate,222,5009,6,96.7
82,Senate,222,5122,5,100.0
82,Senate,222,5158,1,99.5
82,Senate,222,5213,6,98.4
82,Senate,222,5240,7,100.0
82,Senate,222,5343,1,98.7
82,Senate,222,5452,6,70.9
82,Senate,222,5591,6,100.0
82,Senate,222,5739,3,98.5
82,Senate,222,5767,6,97.4
82,Senate,222,5913,6,99.8
82,Senate,222,5944,6,13.0
82,Senate,222,6021,1,99.9
82,Senate,222,6107,6,95.1
82,Senate,222,6132,7,69.5
82,Senate,222,6137,1,95.5
82,Senate,222,6151,6,81.7
82,Senate,222,6242,6,99.1
82,Senate,222,6293,7,98.2
82,Senate,222,6346,5,99.5
82,Senate,222,6525,3,96.2
82,Senate,222,6597,7,99.3
82,Senate,222,6613,6,99.3
82,Senate,222,6796,1,95.4
82,Senate,222,6820,5,100.0
82,Senate,222,6856,6,99.9
82,Senate,222,6939,1,95.3
82,Senate,222,7020,6,72.1
82,Senate,222,7070,6,98.8
82,Senate,222,7229,6,98.3
82,Senate,222,7958,1,31.7
82,Senate,222,8138,5,83.5
82,Senate,222,8185,1,97.9
82,Senate,222,8270,1,98.2
82,Senate,222,8337,1,91.0
82,Senate,222,8593,6,96.0
82,Senate,222,8635,3,99.4
82,Senate,222,8666,1,88.4
82,Senate,222,8708,1,26.8
82,Senate,222,8764,6,98.2
82,Senate,222,8883,6,90.0
82,Senate,222,9152,1,100.0
82,Senate,222,9374,1,90.5
82,Senate,222,9401,7,92.6
82,Senate,222,9561,6,99.2
82,Senate,222,9865,2,98.8
82,Senate,222,9930,1,96.8
82,Senate,222,10110,1,95.9
82,Senate,222,10163,1,100.0
82,Senate,222,10450,6,23.1
82,Senate,222,96738,6,77.9
82,Senate,223,52,1,82.9
82,Senate,223,165,7,99.6
82,Senate,223,645,1,100.0
82,Senate,223,659,6,100.0
82,Senate,223,1021,2,99.7
82,Senate,223,1024,1,100.0
82,Senate,223,1027,1,100.0
82,Senate,223,1338,1,99.8
82,Senate,223,1341,1,99.9
82,Senate,223,1365,1,60.1
82,Senate,223,1395,1,99.4
82,Senate,223,1489,2,99.9
82,Senate,223,1510,1,98.3
82,Senate,223,1570,1,94.8
82,Senate,223,1678,6,99.8
82,Senate,223,1831,6,99.9
82,Senate,223,1986,6,99.8
82,Senate,223,2066,6,7.7
82,Senate,223,2609,1,99.9
82,Senate,223,2691,6,100.0
82,Senate,223,2745,1,95.4
82,Senate,223,2803,1,99.6
82,Senate,223,2822,7,91.8
82,Senate,223,2838,1,98.1
82,Senate,223,2901,6,98.5
82,Senate,223,3110,1,100.0
82,Senate,223,3206,7,99.6
82,Senate,223,3349,1,19.1
82,Senate,223,3388,6,100.0
82,Senate,223,3536,7,94.6
82,Senate,223,3603,7,95.6
82,Senate,223,3783,6,100.0
82,Senate,223,4227,6,99.8
82,Senate,223,4321,1,100.0
82,Senate,223,4328,6,100.0
82,Senate,223,4382,1,99.9
82,Senate,223,4418,6,100.0
82,Senate,223,4483,6,92.6
82,Senate,223,4520,6,88.9
82,Senate,223,4728,6,100.0
82,Senate,223,4747,6,99.1
82,Senate,223,4834,1,96.5
82,Senate,223,4922,7,100.0
82,Senate,223,4949,7,87.5
82,Senate,223,4979,6,99.9
82,Senate,223,5009,6,99.6
82,Senate,223,5122,5,100.0
82,Senate,223,5158,1,100.0
82,Senate,223,5213,6,99.9
82,Senate,223,5240,7,100.0
82,Senate,223,5343,1,99.4
82,Senate,223,5452,6,82.1
82,Senate,223,5591,6,100.0
82,Senate,223,5739,3,98.6
82,Senate,223,5767,6,99.7
82,Senate,223,5913,6,100.0
82,Senate,223,5944,1,91.9
82,Senate,223,6021,1,100.0
82,Senate,223,6107,6,99.2
82,Senate,223,6132,7,80.7
82,Senate,223,6137,1,97.9
82,Senate,223,6151,6,92.3
82,Senate,223,6242,6,99.9
82,Senate,223,6293,7,99.8
82,Senate,223,6346,5,99.9
82,Senate,223,6525,3,98.2
82,Senate,223,6597,7,99.9
82,Senate,223,6613,6,99.7
82,Senate,223,6796,1,97.7
82,Senate,223,6820,6,100.0
82,Senate,223,6856,6,100.0
82,Senate,223,6939,1,96.5
82,Senate,223,7020,6,82.9
82,Senate,223,7070,6,99.9
82,Senate,223,7229,6,99.7
82,Senate,223,7958,1,20.5
82,Senate,223,8138,5,93.6
82,Senate,223,8185,1,98.7
82,Senate,223,8270,1,99.6
82,Senate,223,8337,1,90.9
82,Senate,223,8593,6,99.4
82,Senate,223,8635,3,99.6
82,Senate,223,8666,1,88.7
82,Senate,223,8708,6,84.8
82,Senate,223,8764,6,99.8
82,Senate,223,8883,6,97.4
82,Senate,223,9152,1,100.0
82,Senate,223,9374,1,91.5
82,Senate,223,9401,7,92.4
82,Senate,223,9561,6,100.0
82,Senate,223,9865,2,99.7
82,Senate,223,9930,1,99.4
82,Senate,223,10110,1,97.1
82,Senate,223,10163,1,100.0
82,Senate,223,10450,6,22.1
82,Senate,223,96738,6,86.3
82,Senate,224,52,6,82.9
82,Senate,224,165,7,99.6
82,Senate,224,645,6,100.0
82,Senate,224,659,1,100.0
82,Senate,224,1021,5,99.7
82,Senate,224,1024,6,100.0
82,Senate,224,1027,6,100.0
82,Senate,224,1338,6,99.8
82,Senate,224,1341,6,99.9
82,Senate,224,1365,6,60.1
82,Senate,224,1395,6,99.4
82,Senate,224,1489,5,99.9
82,Senate,224,1510,6,98.3
82,Senate,224,1570,6,94.8
82,Senate,224,1678,1,99.8
82,Senate,224,1831,1,99.9
82,Senate,224,1986,1,99.8
82,Senate,224,2066,1,7.7
82,Senate,224,2609,6,99.9
82,Senate,224,2691,1,100.0
82,Senate,224,2745,6,95.4
82,Senate,224,2803,6,99.6
82,Senate,224,2822,7,91.8
82,Senate,224,2838,6,98.1
82,Senate,224,2901,1,98.5
82,Senate,224,3110,6,100.0
82,Senate,224,3206,7,99.6
82,Senate,224,3349,6,19.1
82,Senate,224,3388,1,100.0
82,Senate,224,3536,7,94.6
82,Senate,224,3603,7,95.6
82,Senate,224,3783,1,100.0
82,Senate,224,4227,1,99.8
82,Senate,224,4321,6,100.0
82,Senate,224,4328,1,100.0
82,Senate,224,4382,6,99.9
82,Senate,224,4418,1,100.0
82,Senate,224,4483,1,92.6
82,Senate,224,4520,1,88.9
82,Senate,224,4728,1,100.0
82,Senate,224,4747,1,99.1
82,Senate,224,4834,6,96.5
82,Senate,224,4922,7,100.0
82,Senate,224,4949,7,87.5
82,Senate,224,4979,1,99.9
82,Senate,224,5009,1,99.6
82,Senate,224,5122,2,100.0
82,Senate,224,5158,6,100.0
82,Senate,224,5213,1,99.9
82,Senate,224,5240,7,100.0
82,Senate,224,5343,6,99.4
82,Senate,224,5452,1,82.1
82,Senate,224,5591,1,100.0
82,Senate,224,5739,4,98.6
82,Senate,224,5767,1,99.7
82,Senate,224,5913,1,100.0
82,Senate,224,5944,6,91.9
82,Senate,224,6021,6,100.0
82,Senate,224,6107,1,99.2
82,Senate,224,6132,7,80.7
82,Senate,224,6137,6,97.9
82,Senate,224,6151,1,92.3
82,Senate,224,6242,1,99.9
82,Senate,224,6293,7,99.8
82,Senate,224,6346,2,99.9
82,Senate,224,6525,4,98.2
82,Senate,224,6597,7,99.9
82,Senate,224,6613,1,99.7
82,Senate,224,6796,6,97.7
82,Senate,224,6820,1,100.0
82,Senate,224,6856,1,100.0
82,Senate,224,6939,6,96.5
82,Senate,224,7020,1,82.9
82,Senate,224,7070,1,99.9
82,Senate,224,7229,1,99.7
82,Senate,224,7958,6,20.5
82,Senate,224,8138,2,93.6
82,Senate,224,8185,6,98.7
82,Senate,224,8270,6,99.6
82,Senate,224,8337,6,90.9
82,Senate,224,8593,1,99.4
82,Senate,224,8635,4,99.6
82,Senate,224,8666,6,88.7
82,Senate,224,8708,1,84.8
82,Senate,224,8764,1,99.8
82,Senate,224,8883,1,97.4
82,Senate,224,9152,6,100.0
82,Senate,224,9374,6,91.5
82,Senate,224,9401,7,92.4
82,Senate,224,9561,1,100.0
82,Senate,224,9865,5,99.7
82,Senate,224,9930,6,99.4
82,Senate,224,10110,6,97.1
82,Senate,224,10163,6,100.0
82,Senate,224,10450,1,22.1
82,Senate,224,96738,1,86.3
82,Senate,225,52,6,100.0
82,Senate,225,165,7,52.5
82,Senate,225,645,4,100.0
82,Senate,225,659,1,67.6
82,Senate,225,1021,4,100.0
82,Senate,225,1024,6,100.0
82,Senate,225,1027,6,100.0
82,Senate,225,1338,6,100.0
82,Senate,225,1341,4,100.0
82,Senate,225,1365,7,2.1
82,Senate,225,1395,6,100.0
82,Senate,225,1489,4,100.0
82,Senate,225,1510,4,100.0
82,Senate,225,1570,6,100.0
82,Senate,225,1678,1,77.1
82,Senate,225,1831,1,87.2
82,Senate,225,1986,1,89.9
82,Senate,225,2066,6,100.0
82,Senate,225,2609,4,100.0
82,Senate,225,2691,7,53.7
82,Senate,225,2745,7,100.0
82,Senate,225,2803,4,100.0
82,Senate,225,2822,7,70.2
82,Senate,225,2838,6,100.0
82,Senate,225,2901,1,93.3
82,Senate,225,3110,6,100.0
82,Senate,225,3206,6,100.0
82,Senate,225,3349,6,88.3
82,Senate,225,3388,1,100.0
82,Senate,225,3536,6,76.5
82,Senate,225,3603,6,73.8
82,Senate,225,3783,7,72.6
82,Senate,225,4227,1,75.5
82,Senate,225,4321,6,100.0
82,Senate,225,4328,1,75.6
82,Senate,225,4382,6,100.0
82,Senate,225,4418,2,99.7
82,Senate,225,4483,7,35.4
82,Senate,225,4520,6,71.3
82,Senate,225,4728,7,81.3
82,Senate,225,4747,6,57.5
82,Senate,225,4834,6,100.0
82,Senate,225,4922,6,100.0
82,Senate,225,4949,6,78.2
82,Senate,225,4979,1,94.1
82,Senate,225,5009,1,98.5
82,Senate,225,5122,7,99.8
82,Senate,225,5158,6,100.0
82,Senate,225,5213,7,96.9
82,Senate,225,5240,1,98.7
82,Senate,225,5343,7,100.0
82,Senate,225,5452,6,89.2
82,Senate,225,5591,1,97.7
82,Senate,225,5739,4,100.0
82,Senate,225,5767,1,97.8
82,Senate,225,5913,7,87.9
82,Senate,225,5944,6,99.9
82,Senate,225,6021,6,100.0
82,Senate,225,6107,1,94.3
82,Senate,225,6132,7,21.5
82,Senate,225,6137,5,100.0
82,Senate,225,6151,6,31.4
82,Senate,225,6242,1,98.7
82,Senate,225,6293,7,69.0
82,Senate,225,6346,7,22.6
82,Senate,225,6525,4,100.0
82,Senate,225,6597,7,88.7
82,Senate,225,6613,6,93.0
82,Senate,225,6796,6,100.0
82,Senate,225,6820,1,99.7
82,Senate,225,6856,1,96.7
82,Senate,225,6939,7,100.0
82,Senate,225,7020,7,1.5
82,Senate,225,7070,6,30.2
82,Senate,225,7229,7,24.8
82,Senate,225,7958,1,26.5
82,Senate,225,8138,7,75.5
82,Senate,225,8185,4,100.0
82,Senate,225,8270,6,100.0
82,Senate,225,8337,4,100.0
82,Senate,225,8593,7,88.4
82,Senate,225,8635,6,100.0
82,Senate,225,8666,6,100.0
82,Senate,225,8708,1,50.3
82,Senate,225,8764,7,97.8
82,Senate,225,8883,1,88.7
82,Senate,225,9152,4,100.0
82,Senate,225,9374,6,100.0
82,Senate,225,9401,6,100.0
82,Senate,225,9561,1,97.4
82,Senate,225,9865,4,100.0
82,Senate,225,9930,6,100.0
82,Senate,225,10110,7,100.0
82,Senate,225,10163,6,100.0
82,Senate,225,10450,6,99.9
82,Senate,225,96738,4,99.9
82,Senate,226,52,1,99.9
82,Senate,226,165,7,89.2
82,Senate,226,645,1,100.0
82,Senate,226,659,1,30.2
82,Senate,226,1021,3,100.0
82,Senate,226,1024,1,99.9
82,Senate,226,1027,1,100.0
82,Senate,226,1338,1,99.9
82,Senate,226,1341,3,100.0
82,Senate,226,1365,1,99.5
82,Senate,226,1395,1,100.0
82,Senate,226,1489,3,100.0
82,Senate,226,1510,3,100.0
82,Senate,226,1570,1,99.9
82,Senate,226,1678,6,15.3
82,Senate,226,1831,1,79.0
82,Senate,226,1986,1,81.6
82,Senate,226,2066,1,99.9
82,Senate,226,2609,3,100.0
82,Senate,226,2691,7,27.1
82,Senate,226,2745,7,100.0
82,Senate,226,2803,3,99.9
82,Senate,226,2822,7,93.8
82,Senate,226,2838,1,99.8
82,Senate,226,2901,6,14.5
82,Senate,226,3110,1,100.0
82,Senate,226,3206,1,100.0
82,Senate,226,3349,1,98.7
82,Senate,226,3388,1,28.4
82,Senate,226,3536,1,97.2
82,Senate,226,3603,1,96.8
82,Senate,226,3783,7,67.3
82,Senate,226,4227,6,16.3
82,Senate,226,4321,1,100.0
82,Senate,226,4328,7,63.8
82,Senate,226,4382,1,100.0
82,Senate,226,4418,7,58.3
82,Senate,226,4483,7,96.9
82,Senate,226,4520,1,97.6
82,Senate,226,4728,6,46.5
82,Senate,226,4747,1,92.6
82,Senate,226,4834,1,99.9
82,Senate,226,4922,1,99.8
82,Senate,226,4949,1,98.0
82,Senate,226,4979,1,74.2
82,Senate,226,5009,1,74.9
82,Senate,226,5122,7,29.1
82,Senate,226,5158,1,99.9
82,Senate,226,5213,7,74.9
82,Senate,226,5240,6,74.7
82,Senate,226,5343,7,100.0
82,Senate,226,5452,1,98.7
82,Senate,226,5591,6,93.9
82,Senate,226,5739,3,99.9
82,Senate,226,5767,1,75.9
82,Senate,226,5913,7,65.1
82,Senate,226,5944,1,99.8
82,Senate,226,6021,1,100.0
82,Senate,226,6107,3,83.5
82,Senate,226,6132,7,98.2
82,Senate,226,6137,1,99.9
82,Senate,226,6151,1,94.1
82,Senate,226,6242,1,66.1
82,Senate,226,6293,7,86.1
82,Senate,226,6346,7,78.3
82,Senate,226,6525,3,100.0
82,Senate,226,6597,7,74.5
82,Senate,226,6613,1,72.5
82,Senate,226,6796,7,100.0
82,Senate,226,6820,6,71.1
82,Senate,226,6856,6,45.5
82,Senate,226,6939,7,100.0
82,Senate,226,7020,3,99.1
82,Senate,226,7070,1,83.4
82,Senate,226,7229,7,88.4
82,Senate,226,7958,1,97.9
82,Senate,226,8138,7,92.9
82,Senate,226,8185,3,100.0
82,Senate,226,8270,1,99.9
82,Senate,226,8337,1,99.9
82,Senate,226,8593,7,85.9
82,Senate,226,8635,1,100.0
82,Senate,226,8666,1,99.9
82,Senate,226,8708,1,96.2
82,Senate,226,8764,1,73.7
82,Senate,226,8883,1,88.7
82,Senate,226,9152,3,100.0
82,Senate,226,9374,1,99.9
82,Senate,226,9401,1,99.9
82,Senate,226,9561,7,68.4
82,Senate,226,9865,3,100.0
82,Senate,226,9930,1,99.8
82,Senate,226,10110,1,100.0
82,Senate,226,10163,1,99.9
82,Senate,226,10450,1,99.9
82,Senate,226,96738,1,98.0
82,Senate,227,52,1,95.1
82,Senate,227,165,7,N/A
82,Senate,227,645,1,99.8
82,Senate,227,659,7,N/A
82,Senate,227,1021,1,99.5
82,Senate,227,1024,3,99.8
82,Senate,227,1027,3,99.8
82,Senate,227,1338,1,99.3
82,Senate,227,1341,1,99.6
82,Senate,227,1365,1,93.1
